MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross,num_stars,num_genres
Jurassic Park,1993.0,"Action, Adventure, Sci-Fi",0.7954545454545454,A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,"Director: Steven Spielberg |      Stars: Sam Neill,  Laura Dern,  Jeff Goldblum,  Richard Attenborough",0.5238919734294286,0.6562841814677857,0.7984960615860797,4,3
Family Guy,1999.0,"Animation, Comedy",0.7954545454545454,"In a wacky Rhode Island town, a dysfunctional family strive to cope with everyday life as they are thrown from one crazy scenario to another.","Stars: Seth MacFarlane,  Alex Borstein,  Seth Green,  Mila Kunis",0.18247215594886934,0.10938069691129759,0.012192218408364914,4,2
Daredevil,2015.0,"Action, Crime, Drama",0.8522727272727272,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.","Stars: Charlie Cox,  Vincent D'Onofrio,  Deborah Ann Woll,  Elden Henson",0.21888672831596542,0.2760560445856558,0.012192218408364914,4,3
Dark,2017.0,"Crime, Drama, Mystery",0.875,"A family saga with a supernatural twist, set in a German town, where the disappearance of two young children exposes the relationships among four families.","Stars: Louis Hofmann,  Karoline Eichhorn,  Lisa Vicari,  Maja Schöne",0.1824984252984344,0.307307672274598,0.012192218408364914,4,3
Boku no hîrô akademia,2016.0,"Animation, Action, Adventure",0.8295454545454546,A superhero-loving boy without any powers is determined to enroll in a prestigious hero academy and learn what it really means to be a hero.,"Stars: Daiki Yamashita,  Nobuhiko Okamoto,  Ayane Sakura,  Justin Briner",0.025896908564566855,0.11979790614094499,0.012192218408364914,4,3
Cobra Kai,2018.0,"Action, Comedy, Drama",0.8522727272727272,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again.","Stars: Courtney Henggeler,  Mary Mouser,  Tanner Buchanan,  Ralph Macchio",0.07137265524164008,0.15104953382988714,0.012192218408364914,4,3
Kingdom,2019.0,"Action, Drama, History",0.6818181818181818,"Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family in this special episode of ""Kingdom.""","Director: Seong-hun Kim |      Stars: Jun Ji-hyun,  Si-ah Kim,  Byeong-eun Park,  Kyo-hwan Koo",0.0037261612949738565,0.47398301994895625,0.012192218408364914,4,3
Gotham,2014.0,"Action, Crime, Drama",0.7613636363636364,The story behind Detective James Gordon's rise to prominence in Gotham City in the years before Batman's arrival.,"Stars: Ben McKenzie,  Jada Pinkett Smith,  Donal Logue,  Camren Bicondova",0.12635732269794392,0.2135527892077715,0.012192218408364914,4,3
Billions,2016.0,Drama,0.8295454545454546,"U.S. Attorney Chuck Rhoades goes after hedge fund king Bobby ""Axe"" Axelrod in a battle between two powerful New York figures.","Stars: Paul Giamatti,  Damian Lewis,  Maggie Siff,  David Costabile",0.043250440887250205,0.307307672274598,0.012192218408364914,4,1
Agents of S.H.I.E.L.D.,2013.0,"Action, Adventure, Drama",0.7272727272727273,"The missions of the Strategic Homeland Intervention, Enforcement and Logistics Division.","Stars: Clark Gregg,  Ming-Na Wen,  Brett Dalton,  Iain De Caestecker",0.11973803037087068,0.22917860305224258,0.012192218408364914,4,3
Don't Breathe,2016.0,"Crime, Horror, Thriller",0.6818181818181818,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.","Director: Fede Alvarez |      Stars: Stephen Lang,  Jane Levy,  Dylan Minnette,  Daniel Zovatto",0.13869983065025981,0.45314860148966146,0.1770202972163251,4,3
The Ice Road,2021.0,"Action, Adventure, Drama",0.5113636363636364,"After a remote diamond mine collapses in far northern Canada, a ‘big-rig’ ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.","Director: Jonathan Hensleigh |      Stars: Liam Neeson,  Marcus Thomas,  Laurence Fishburne,  Amber Midthunder",0.01199983888132267,0.5625292984009591,0.012192218408364914,4,3
Arrow,2012.0,"Action, Adventure, Crime",0.7272727272727273,"Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.","Stars: Stephen Amell,  Katie Cassidy,  David Ramsey,  Susanna Thompson",0.24209073666845105,0.2135527892077715,0.012192218408364914,4,3
Orange Is the New Black,2013.0,"Comedy, Crime, Drama",0.7840909090909091,"Convicted of a decade old crime of transporting drug money to an ex-girlfriend, normally law-abiding Piper Chapman is sentenced to a year and a half behind bars to face the reality of how life-changing prison can really be.","Stars: Taylor Schilling,  Danielle Brooks,  Taryn Manning,  Emma Myles",0.16610926998645087,0.3020990676597743,0.012192218408364914,4,3
Gossip Girl,2007.0,"Drama, Romance",0.7159090909090909,Privileged teens living on the Upper East Side of New York can hide no secret from the ruthless blogger who is always watching.,"Stars: Blake Lively,  Leighton Meester,  Penn Badgley,  Ed Westwick",0.09320423602018187,0.2135527892077715,0.012192218408364914,4,2
Bridgerton,2020.0,"Drama, Romance",0.7045454545454545,"Wealth, lust, and betrayal set against the backdrop of Regency-era England, seen through the eyes of the powerful Bridgerton family.","Stars: Phoebe Dynevor,  Regé-Jean Page,  Nicola Coughlan,  Jonathan Bailey",0.049000509625381564,0.307307672274598,0.012192218408364914,4,2
The Kominsky Method,2018.0,"Comedy, Drama",0.8068181818181817,"An aging actor, who long ago enjoyed a brush with fame, makes his living as an acting coach.","Stars: Michael Douglas,  Sarah Baker,  Graham Rogers,  Melissa Tang",0.019518126726844883,0.15104953382988714,0.012192218408364914,4,2
Homeland,2011.0,"Crime, Drama, Mystery",0.8181818181818182,A bipolar CIA operative becomes convinced a prisoner of war has been turned by al-Qaeda and is planning to carry out a terrorist attack on American soil.,"Stars: Claire Danes,  Mandy Patinkin,  Damian Lewis,  Rupert Friend",0.18814808674489486,0.2812646492004795,0.012192218408364914,4,3
Riverdale,2017.0,"Crime, Drama, Mystery",0.6477272727272727,"While navigating the troubled waters of romance, school and family, Archie and his gang become entangled in dark Riverdale mysteries.","Stars: K.J. Apa,  Lili Reinhart,  Camila Mendes,  Cole Sprouse",0.07361664145782047,0.22917860305224258,0.012192218408364914,4,3
Sherlock,2010.0,"Crime, Drama, Mystery",0.909090909090909,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,"Stars: Benedict Cumberbatch,  Martin Freeman,  Una Stubbs,  Rupert Graves",0.4897914388773531,0.45314860148966146,0.012192218408364914,4,3
La cocinera de Castamar,2021.0,Drama,0.7159090909090909,"Set in early 18th-century Madrid, the plot follows the love story between an agoraphobic cook and a widowed nobleman.","Stars: Michelle Jenner,  Roberto Enríquez,  Hugo Silva,  Maxi Iglesias",0.0007769889838023192,0.307307672274598,0.012192218408364914,4,1
Queen of the South,2016.0,"Action, Crime, Drama",0.7840909090909091,Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.,"Stars: Alice Braga,  Hemky Madera,  Peter Gadiot,  Veronica Falcón",0.013609274364675782,0.2135527892077715,0.012192218408364914,4,3
CSI: Crime Scene Investigation,2000.0,"Crime, Drama, Mystery",0.7386363636363635,Series following an elite team of police forensic evidence investigation experts as they work their cases in Las Vegas.,"Stars: Laurence Fishburne,  Marg Helgenberger,  George Eads,  Eric Szmanda",0.04587445702713858,0.307307672274598,0.012192218408364914,4,3
The Umbrella Academy,2019.0,"Action, Adventure, Comedy",0.7840909090909091,"A family of former child heroes, now grown apart, must reunite to continue to protect the world.","Stars: Elliot Page,  Tom Hopper,  David Castañeda,  Emmy Raver-Lampman",0.10245513341035117,0.307307672274598,0.012192218408364914,4,3
Supergirl,2015.0,"Action, Adventure, Drama",0.5795454545454546,The adventures of Superman's cousin in her own superhero career.,"Stars: Melissa Benoist,  Chyler Leigh,  David Harewood,  Mehcad Brooks",0.06734760712494811,0.21876139382259518,0.012192218408364914,4,3
BoJack Horseman,2014.0,"Animation, Comedy, Drama",0.8636363636363635,"BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, but now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.","Stars: Will Arnett,  Amy Sedaris,  Alison Brie,  Aaron Paul",0.0725693700551598,0.12500651075576868,0.012192218408364914,4,3
The Lord of the Rings: The Fellowship of the Ring,2001.0,"Action, Adventure, Drama",0.875,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,"Director: Peter Jackson |      Stars: Elijah Wood,  Ian McKellen,  Orlando Bloom,  Sean Bean",1.0,0.9219230168237941,0.6260590067657389,4,3
I Think You Should Leave with Tim Robinson,2019.0,Comedy,0.7613636363636364,"In this new sketch show, Tim Robinson and guests spend each segment driving someone to the point of needing -- or desperately wanting -- to leave.","Stars: Tim Robinson,  Sam Richardson,  Patti Harrison,  Conner O'Malley",0.004722645288475403,0.07812906922235542,0.012192218408364914,4,1
South Park,1997.0,"Animation, Comedy",0.8636363636363635,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.","Stars: Trey Parker,  Matt Stone,  Isaac Hayes,  Mona Marshall",0.19856300820245848,0.10938069691129759,0.012192218408364914,4,2
Once Upon a Time,2011.0,"Adventure, Fantasy, Romance",0.75,A young woman with a troubled past is drawn to a small town in Maine where fairy tales are to be believed.,"Stars: Ginnifer Goodwin,  Jennifer Morrison,  Lana Parrilla,  Robert Carlyle",0.12411450400841087,0.307307672274598,0.012192218408364914,4,3
Star Trek: Discovery,2017.0,"Action, Adventure, Drama",0.6931818181818181,"Ten years before Kirk, Spock, and the Enterprise, the USS Discovery discovers new worlds and lifeforms as one Starfleet officer learns to understand all things alien.","Stars: Sonequa Martin-Green,  Doug Jones,  Anthony Rapp,  Mary Wiseman",0.05900329417643546,0.307307672274598,0.012192218408364914,4,3
Teen Wolf,2011.0,"Action, Drama, Fantasy",0.7386363636363635,An average high school student and his best friend get caught up in some trouble causing him to receive a werewolf bite. As a result they find themselves in the middle of all sorts of dramas in Beacon Hills.,"Stars: Tyler Posey,  Holland Roden,  Dylan O'Brien,  Linden Ashby",0.07760841506506334,0.2083441845929478,0.012192218408364914,4,3
How to Get Away with Murder,2014.0,"Crime, Drama, Mystery",0.7954545454545454,A group of ambitious law students and their brilliant criminal defense professor become involved in a twisted murder plot that promises to change the course of their lives.,"Stars: Viola Davis,  Billy Brown,  Jack Falahee,  Aja Naomi King",0.07946770125094643,0.21876139382259518,0.012192218408364914,4,3
Star Trek: Deep Space Nine,1993.0,"Action, Adventure, Drama",0.7840909090909091,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy.","Stars: Avery Brooks,  Rene Auberjonois,  Cirroc Lofton,  Alexander Siddig",0.03250510938849041,0.22917860305224258,0.012192218408364914,4,3
Seinfeld,1989.0,Comedy,0.875,The continuing misadventures of neurotic New York City stand-up comedian Jerry Seinfeld and his equally neurotic New York City friends.,"Stars: Jerry Seinfeld,  Julia Louis-Dreyfus,  Michael Richards,  Jason Alexander",0.15457819305403372,0.10938069691129759,0.012192218408364914,4,1
Spartacus: Blood and Sand,2010.0,"Action, Adventure, Biography",0.8409090909090908,"The life of Spartacus, the gladiator who lead a rebellion against the Romans. From his time as an ally of the Romans, to his betrayal and becoming a gladiator, to the rebellion he leads and its ultimate outcome.","Stars: Andy Whitfield,  Lucy Lawless,  Manu Bennett,  Daniel Feuerriegel",0.1333776604283772,0.2812646492004795,0.012192218408364914,4,3
Hawaii Five-0,2010.0,"Action, Crime, Drama",0.7045454545454545,Steve McGarrett returns home to Oahu in order to find his father's killer; The Governor offers him the chance to run his own task force - Five-0.,"Stars: Alex O'Loughlin,  Scott Caan,  Taylor Wily,  Daniel Dae Kim",0.040059006796756384,0.2135527892077715,0.012192218408364914,4,3
Good Witch,2015.0,"Comedy, Drama, Fantasy",0.7045454545454545,"""Good Witch"" will take viewers on a new magical journey with Cassie Nightingale and her daughter Grace. When Dr. Sam Radford moves in next door to Grey House with his son, they are charmed by the 'magical' mother-daughter duo.","Stars: Catherine Bell,  Catherine Disher,  James Denton,  Kylee Evans",0.004823636343469995,0.24480441689671367,0.012192218408364914,4,3
The Sinner,2017.0,"Crime, Drama, Mystery",0.7727272727272727,Anthology series that examines how and why ordinary people commit brutal crimes.,"Stars: Bill Pullman,  Dohn Norwood,  Adam LeFevre,  Jessica Biel",0.0565643310101499,0.22917860305224258,0.012192218408364914,4,3
Arrested Development,2003.0,Comedy,0.8636363636363635,"Level-headed son Michael Bluth takes over family affairs after his father is imprisoned. But the rest of his spoiled, dysfunctional family are making his job unbearable.","Stars: Jason Bateman,  Michael Cera,  Portia de Rossi,  Will Arnett",0.16600360882486692,0.10938069691129759,0.012192218408364914,4,1
Escape Room,2019.0,"Action, Adventure, Horror",0.6022727272727273,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,"Director: Adam Robitel |      Stars: Taylor Russell,  Logan Miller,  Jay Ellis,  Tyler Labine",0.057994551153136883,0.5104432522527221,0.11311283506279639,4,3
